Admin1,Facility name,Facility type,Lat,Long
Oromiya,Lemen Health Post,Health Post,8.2165,35.3395
Oromiya,Lemlem Clinic,Clinic,8.6768,35.021
Oromiya,Lemu Dima Clinic,Clinic,7.5986,39.2249
Oromiya,Lemu Leman Clinic,Clinic,7.4609,39.3841
Oromiya,Lemu Nesi Health Post,Health Post,9.6722,35.529
Oromiya,Lenchawesha Clinic,Clinic,7.0277,39.4781
Oromiya,Lenicho Choba Sululita Clinic,Clinic,9.0516,39.0511
Oromiya,Liben Clinic,Clinic,8.7038,42.0812
Oromiya,Lile Cheha Clinic,Clinic,7.4836,36.6738
Oromiya,Lilo Sato Clinic,Clinic,8.5711,36.3049
Oromiya,Limmu Shaye Health Centre,Health Centre,8.25,36.9166
Oromiya,Limu Genet Health Centre,Health Centre,8.0904,36.9408
Oromiya,Limu Genet Hospital,General Hospital,8.0903,36.9426
Oromiya,Limusapa Clinic,Clinic,7.9931,36.6848
Oromiya,Litu Goda Clinic,Clinic,6.3496,38.6921
Oromiya,Lodelmefo Clinic,Clinic,8.2242,39.4153
Oromiya,Lole Abosora Health Post,Health Post,7.7267,39.0279
Oromiya,Lolotu Health Centre,Health Centre,5.6296,39.0767
Oromiya,Lugo Bachusa Clinic,Clinic,9.0146,40.7895
Oromiya,Lukuma Wali Clinic,Clinic,10.1944,36.9071
Oromiya,Luma Tatesa Clinic,Clinic,9.5951,38.2788
Oromiya,Mada Negeya Clinic,Clinic,9.0931,41.7099
Oromiya,Makafta Juru Clinic,Clinic,10.1907,38.5977
Oromiya,Makano Clinic,Clinic,9.9742,37.0616
Oromiya,Makano Clinic,Clinic,10.039,37.0804
Oromiya,Makano Clinic,Clinic,10.0403,37.081
Oromiya,Mararo Health Centre,Health Centre,7.4056,39.2415
Oromiya,Mararo Sibe Clinic,Clinic,7.5537,39.8603
Oromiya,Maru Ekele Clinic,Clinic,8.3982,35.4887
Oromiya,Maru Health Centre,Health Centre,9.2221,35.2782
Oromiya,Masano Clinic,Clinic,8.1168,36.1734
Oromiya,Mda Jallela Health Post,Health Post,8.4724,36.7321
Oromiya,Mechadure Clinic,Clinic,8.2345,37.0482
Oromiya,Mechara Clinic,Clinic,8.7261,34.9929
Oromiya,Mechi Clinic,Clinic,7.5106,36.3545
Oromiya,Mechitu Goto Clinic,Clinic,7.4514,39.5721
Oromiya,Meda Jalala Clinic,Clinic,9.5277,34.8164
Oromiya,Meda Jalela Clinic,Clinic,9.3222,41.4957
Oromiya,Meda Jalela Health Post,Health Post,9.3362,41.4639
Oromiya,Mede Belina Clinic,Clinic,9.3316,42.0398
Oromiya,Mede Telila Clinic,Clinic,8.6495,35.0172
Oromiya,Medebilisuma Clinic,Clinic,9.3303,41.1443
Oromiya,Medebilisuma Clinic,Clinic,9.3325,41.1456
Oromiya,Medhadunun Health Post,Health Post,5.5752,39.5627
Oromiya,Medisa Jalela Clinic,Clinic,9.3454,41.3846
Oromiya,Medisa Welitehi Clinic,Clinic,9.3799,41.4129
Oromiya,Medo Clinic,Clinic,3.6469,38.8229
Oromiya,Mega Health Centre,Health Centre,4.0572,38.3098
Oromiya,Megado Health Post,Health Post,3.8979,38.2125
Oromiya,Megado Health Post,Health Post,3.8986,38.2259
Oromiya,Mekanisa Clinic,Clinic,9.0672,41.3775
Oromiya,Mekenisa Clinic,Clinic,8.9911,34.7246
Oromiya,Meki Health Centre,Health Centre,8.1407,38.8039
Oromiya,Mekona Chefe Clinic,Clinic,7.3087,39.844
Oromiya,Melbana Clinic,Clinic,3.9097,38.4746
Oromiya,Melbana Clinic,Clinic,3.9101,38.4794
Oromiya,Meleb Clinic,Clinic,3.5928,39.026
Oromiya,Meleka Clinic,Clinic,6.0152,38.8425
Oromiya,Melike Belo Clinic,Clinic,8.8285,40.5488
Oromiya,Melike Lemi Health Post,Health Post,9.7477,36.4631
Oromiya,Melka Arba Clinic,Clinic,6.2512,39.627
Oromiya,Melka Gudina Clinic,Clinic,9.1161,34.8213
Oromiya,Melka Jebdu Clinic,Clinic,9.5119,42.2778
Oromiya,Melka Jebdu Clinic,Clinic,9.5121,42.2832
Oromiya,Melkaaoda Clinic,Clinic,6.9877,40.8235
Oromiya,Melkadenbi Health Post,Health Post,6.4691,39.1159
Oromiya,Melkaebicha Clinic,Clinic,9.3908,35.0979
Oromiya,Melkasoda Clinic,Clinic,5.4854,38.612
Oromiya,Menda Clinic,Clinic,8.6492,35.5164
Oromiya,Mender And Clinic,Clinic,8.7917,35.1196
Oromiya,Mender Clinic,Clinic,8.8095,35.1722
Oromiya,Mender Sbat Clinic,Clinic,8.7118,35.0802
Oromiya,Menderamst Clinic,Clinic,8.7791,35.0459
Oromiya,Menderasrahend Clinic,Clinic,8.7242,35.1264
Oromiya,Mendida Health Centre,Health Centre,9.6527,39.3184
Oromiya,Menelego Clinic,Clinic,10.2722,38.541
Oromiya,Meneti Seligen Clinic,Clinic,8.6477,36.0437
Oromiya,Menidela Clinic,Clinic,9.5208,38.2438
Oromiya,Menider Clinic,Clinic,9.5237,36.7166
Oromiya,Menider Health Centre,Health Centre,9.5824,36.7133
Oromiya,Menidera Health Post,Health Post,7.5693,40.9443
Oromiya,Merawa Clinic,Clinic,7.6808,36.9102
Oromiya,Merege Abey Clinic,Clinic,8.7121,37.8483
Oromiya,Merewana Rebisu Clinic,Clinic,8.9611,40.6827
Oromiya,Mergano Baso Clinic,Clinic,7.5937,36.5658
Oromiya,Meriga Gelel Clinic,Clinic,9.196,35.8799
Oromiya,Meriga Jirenga Clinic,Clinic,10.1051,36.762
Oromiya,Merkrfo Clinic,Clinic,8.3283,36.6957
Oromiya,Mermero Clinic,Clinic,4.7033,37.2157
Oromiya,Mero Chisa Health Post,Health Post,8.198,36.842
Oromiya,Merti Hospital,Hospital,8.8188,39.9236
Oromiya,Merti Sikuar Clinic,Clinic,8.7665,39.8683
Oromiya,Merti Sikuar Clinic,Clinic,8.8684,39.9597
Oromiya,Mesekelhericho Clinic,Clinic,7.0311,39.5853
Oromiya,Mesekelhericho Clinic,Clinic,7.0689,39.6548
Oromiya,Mesela Health Centre,Health Centre,9.0757,41.169
Oromiya,Meta Arba Clinic,Clinic,8.4987,40.8925
Oromiya,Meta Clinic,Clinic,8.6293,36.603
Oromiya,Meta Kidane Mehret Clinic,Clinic,8.9727,37.2586
Oromiya,Metedabir Diresedeta Clinic,Clinic,8.8071,41.0388
Oromiya,Meteri Clinic,Clinic,5.8091,38.0114
Oromiya,Methahara Health Centre,Health Centre,8.9042,39.9122
Oromiya,Meti Konidala Health Post,Health Post,6.6683,40.1054
Oromiya,Metikotcha Clinic,Clinic,8.0411,36.7077
Oromiya,Metiso Clinic,Clinic,7.4122,36.8659
Oromiya,Metu Health Centre,Health Centre,8.3054,35.5737
Oromiya,Metu Karl Hospital,Hospital,8.2914,35.5739
Oromiya,Metusilase Clinic,Clinic,8.5633,37.3503
Oromiya,Meyera Lelisa Clinic,Clinic,9.1139,41.1775
Oromiya,Meyregudena Health Centre,Health Centre,9.1351,41.8005
Oromiya,Meyu Clinic,Clinic,8.6464,40.5891
Oromiya,Micha Clinic,Clinic,7.991,37.2882
Oromiya,Micheta Health Centre,Health Centre,8.5593,40.3221
Oromiya,Midagabrbr Clinic,Clinic,8.681,35.1193
Oromiya,Midagdu Clinic,Clinic,8.6663,40.2704
Oromiya,Miesa Darole Clinic,Clinic,5.3062,39.7736
Oromiya,Mio Clinic,Clinic,7.0903,39.889
Oromiya,Mio Clinic,Clinic,7.1151,39.8925
Oromiya,Mirikuz Health Post,Health Post,8.3165,36.9757
Oromiya,Misira Clinic,Clinic,9.4068,42.4643
Oromiya,Mitanagado Clinic,Clinic,7.5144,39.4713
Oromiya,Mojo Clinic,Clinic,8.6152,34.9298
Oromiya,Mojo Health Centre,Health Centre,8.5892,39.1221
Oromiya,Mojobaledi Clinic,Clinic,8.9519,41.7266
Oromiya,Mojobaledi Clinic,Clinic,8.9587,41.7517
Oromiya,Moko Ajuba Kota Health Post,Health Post,8.5026,37.6054
Oromiya,Moleogodo Clinic,Clinic,7.4872,36.9953
Oromiya,Morke Clinic,Clinic,6.8561,38.8561
Oromiya,Mote Galisa Health Post,Health Post,8.5346,36.8708
Oromiya,Moti Kawo Clinic,Clinic,9.8244,37.5581
Oromiya,Moyona Qumdingay Clinic,Clinic,9.447,39.2517
Oromiya,Mreto Clinic,Clinic,8.314,36.6452
Oromiya,Mud Amir Clinic,Clinic,3.5765,38.845
Oromiya,Mugi Health Centre,Health Centre,8.5573,34.5891
Oromiya,Muketuri Health Centre,Health Centre,9.5523,38.8717
Oromiya,Mulu Satey Clinic,Clinic,8.891,38.3281
Oromiya,Mumedilbi Clinic,Clinic,9.5124,35.0588
Oromiya,Mumicha Nedi Clinic,Clinic,7.8832,41.1179
Oromiya,Mutubi Shumedi Clinic,Clinic,7.4201,38.3693
Oromiya,Nanu Suba Health Post,Health Post,8.9648,38.516
Oromiya,Natiri Mencho Clinic,Clinic,8.0369,37.4406
Oromiya,Nebo Daleti Clinic,Clinic,9.1209,35.6324
Oromiya,Nega Hawe Clinic,Clinic,8.7012,36.6693
Oromiya,Negele Borena Hospital,Hospital,5.3255,39.5716
Oromiya,Nejo Health Centre,Health Centre,9.502,35.5061
Oromiya,Nejo Hospital,Hospital,9.4893,35.5085
Oromiya,Nekemte Health Centre,Health Centre,9.0862,36.536
Oromiya,Nekemte1 Hospital,Hospital,9.0824,36.5526
Oromiya,Nekemte2 Hospital,Hospital,9.0761,36.5652
Oromiya,Nensebo Chebi Health Post,Health Post,6.5,39.2301
Oromiya,Neseri Tir Clinic,Clinic,9.6374,39.2019
Oromiya,Nono Clinic,Clinic,9.5099,38.7591
Oromiya,Nopha Health Centre,Health Centre,8.4079,35.6233
Oromiya,Nunu Health Centre,Health Centre,8.9544,34.7387
Oromiya,Nura Hera Clinic,Clinic,8.6095,39.7097
Oromiya,Nura Hera Clinic,Clinic,8.6666,39.7855
Oromiya,Nyadogi Clinic,Clinic,8.9366,35.7445
Oromiya,Oba Toli Clinic,Clinic,7.564,36.1491
Oromiya,Obi Koji Clinic,Clinic,8.5676,37.9938
Oromiya,Obora Clinic,Clinic,7.1012,40.1527
Oromiya,Obora Clinic,Clinic,7.104,40.1394
Oromiya,Obora Kemiso Clinic,Clinic,9.6652,35.4031
Oromiya,Oda Anani Clinic,Clinic,8.7991,40.4572
Oromiya,Oda Daweta Clinic,Clinic,7.9777,39.1926
Oromiya,Oda Daweta Clinic,Clinic,8.011,39.1921
Oromiya,Oda Kama Clinic,Clinic,8.5597,35.5887
Oromiya,Oda Kebena Clinic,Clinic,9.3653,41.4911
Oromiya,Oda Muda Clinic,Clinic,9.5999,42.2798
Oromiya,Oda Negeya Clinic,Clinic,9.3928,42.2643
Oromiya,Oda Siko Clinic,Clinic,8.5149,34.7566
Oromiya,Odaleku Clinic,Clinic,8.548,40.3479
Oromiya,Odanegiya Clinic,Clinic,9.1597,40.9604
Oromiya,Odaroba Clinic,Clinic,8.8676,40.7204
Oromiya,Odaroba Health Centre,Health Centre,7.1046,40.8171
Oromiya,Odatuta Clinic,Clinic,8.7507,40.7856
Oromiya,Ode Galichat Health Post,Health Post,4.8259,37.9053
Oromiya,Odo Derba Clinic,Clinic,6.1732,37.8514
Oromiya,Odo Olonkome Clinic,Clinic,9.3999,38.4999
Oromiya,Oetu Basuma Health Post,Health Post,7.7117,38.7581
Oromiya,Ofeta Clinic,Clinic,9.5495,36.5519
Oromiya,Ogiyo Jero Clinic,Clinic,8.9637,35.1811
Oromiya,Ogolcho Health Centre,Health Centre,8.05,39
Oromiya,Omo Duri Clinic,Clinic,7.4979,37.3532
Oromiya,Omo Duri Clinic,Clinic,7.5005,37.3391
Oromiya,Onga Obe Clinic,Clinic,8.1282,35.4595
Oromiya,Origane Clinic,Clinic,3.6117,38.8438
Oromiya,Oroto Clinic,Clinic,4.7212,38.88
Oromiya,Ose Brile Clinic,Clinic,6.7191,39.3697
Oromiya,Osi Korti Clinic,Clinic,7.5523,36.9321
Oromiya,Osocheleleqaqa Clinic,Clinic,8.9887,39.2146
Oromiya,Ouda Clinic,Clinic,8.6683,39.0405
Oromiya,Outa None Clinic,Clinic,8.2963,36.1069
Oromiya,Pudu Clinic,Clinic,6.7874,41.0147
Oromiya,Pudu Health Centre,Health Centre,6.8698,40.9787
Oromiya,Qako Adjabo Clinic,Clinic,7.5266,39.964
Oromiya,Qelo Clinic,Clinic,10.0931,36.4647
Oromiya,Qeqero Clinic,Clinic,10.009,36.462
Oromiya,Qerensa Clinic,Clinic,9.481,42.0722
Oromiya,Qersa Adoyi Galote Clinic,Clinic,8.8589,38.1699
Oromiya,Qilinto Clinic,Clinic,8.6059,39.308
Oromiya,Qiltu Ambole Clinic,Clinic,8.365,38.784
Oromiya,Raga Siba Clinic,Clinic,7.9224,37.263
Oromiya,Raha Clinic,Clinic,9.0055,41.1577
Oromiya,Ramete Selama Clinic,Clinic,9.1816,42.1999
Oromiya,Raro Nensebo Clinic,Clinic,6.1581,38.6211
Oromiya,Rasa Janeta Clinic,Clinic,9.1633,41.7135
Oromiya,Rasa Jeneta Clinic,Clinic,8.6713,35.2141
Oromiya,Raya Health Post,Health Post,8.4661,37.0658
Oromiya,Refinti Gebero Clinic,Clinic,9.6027,37.0318
Oromiya,Regasis Clinic,Clinic,9.1514,41.1163
Oromiya,Riph Gute Soyoma Health Post,Health Post,8.5339,34.8858
Oromiya,Robe Clinic 1,Clinic,7.8114,39.8045
Oromiya,Robe Clinic 2,Clinic,7.7854,39.7099
Oromiya,Robe Health Centre,Health Centre,7.1035,40.0087
Oromiya,Robi Gebiya Health Centre,Health Centre,8.6865,34.8691
Oromiya,Roge Balewold Clinic,Clinic,8.4823,39.3649
Oromiya,Roge Health Post,Health Post,8.657,37.0667
Oromiya,Romso Health Post,Health Post,4.0275,38.2392
Oromiya,Romso Health Post,Health Post,4.0295,38.2575
Oromiya,Ropi Megade Health Post,Health Post,5.5437,38.3578
Oromiya,Rukele Herefano Clinic,Clinic,8.9821,40.9599
Oromiya,Rukele Kuyubo Clinic,Clinic,8.9356,41.0136
Oromiya,Rukesa Clinic,Clinic,8.5623,40.7989
Oromiya,Saba Clinic,Clinic,5.1297,37.6345
Oromiya,Saba Clinic,Clinic,5.1317,37.6229
Oromiya,Sagure Health Centre,Health Centre,7.7546,39.1571
Oromiya,Sakicha Health Post,Health Post,5.7365,38.3513
Oromiya,Salka Clinic,Clinic,7.0356,40.2407
Oromiya,Salka Clinic,Clinic,7.1021,40.2046
Oromiya,Samte Clinic,Clinic,9.3762,42.1876
Oromiya,Saniga Fato Clinic,Clinic,8.6279,36.1364
Oromiya,Sapo Clinic,Clinic,7.4803,36.8126
Oromiya,Saro Health Post,Health Post,9.0968,40.7606
Oromiya,Sasiga Clinic 1,Clinic,9.2574,36.516
Oromiya,Sasiga Clinic 2,Clinic,9.1821,36.2702
Oromiya,Sasiga Clinic 3,Clinic,9.1998,36.361
Oromiya,Sasiga Clinic 4,Clinic,9.2158,36.4815
Oromiya,Sasiga Clinic 5,Clinic,9.1878,36.5083
Oromiya,Sasiga Clinic 6,Clinic,9.1393,36.4118
Oromiya,Sasiga Clinic 7,Clinic,9.0999,36.4249
Oromiya,Satano Dima Clinic,Clinic,9.0471,35.2102
Oromiya,Sayo Health Centre,Health Centre,8.7686,37.2549
Oromiya,Sdiqa Tokchima Health Post,Health Post,7.622,39.8031
Oromiya,Sed Loya Clinic,Clinic,7.7783,36.4252
Oromiya,Sedeka Health Post,Health Post,8.6012,36.8114
Oromiya,Sedu Clinic,Clinic,8.0278,36.1548
Oromiya,Segita Geta Clinic,Clinic,8.1553,35.4963
Oromiya,Sego Clinic,Clinic,9.8881,37.0302
Oromiya,Sego Kabi Clinic,Clinic,8.6849,38.6927
Oromiya,Sek Jiribi Clinic,Clinic,9.2695,35.204
Oromiya,Sek Jiribi Clinic,Clinic,9.2725,35.199
Oromiya,Seka Health Post,Health Post,8.1933,36.9339
Oromiya,Sekanegele Clinic,Clinic,7.2324,39.5721
Oromiya,Sekela Health Centre,Health Centre,9.6637,37.0791
Oromiya,Sekuro Health Centre,Health Centre,7.9232,37.4229
Oromiya,Selama Clinic,Clinic,9.0867,41.1912
Oromiya,Selama Clinic,Clinic,9.092,41.1969
Oromiya,Selide Dagome Clinic,Clinic,7.3328,40.7955
Oromiya,Semalo Clinic,Clinic,5.9019,38.2027
Oromiya,Semergel Clinic,Clinic,9.4012,42.1435
Oromiya,Semergel Clinic,Clinic,9.4134,42.1224
Oromiya,Semero Gamibela Clinic,Clinic,6.4079,38.2509
Oromiya,Semi Samu Clinic,Clinic,10.1546,37.0916
Oromiya,Semiberorogicha Clinic,Clinic,7.5034,38.8541
Oromiya,Semiberorogicha Clinic,Clinic,7.5052,38.8545
Oromiya,Senbete Gobu Clinic,Clinic,7.3571,38.4112
Oromiya,Senbeto Clinic,Clinic,8.6415,35.6236
Oromiya,Sendabo Dengoro Clinic,Clinic,9.7114,37.2676
Oromiya,Sendafa Health Centre,Health Centre,9.1537,39.0248
Oromiya,Serbo Clinic,Clinic,7.3209,39.264
Oromiya,Serdo Health Post,Health Post,8.212,35.3898
Oromiya,Seriti Clinic,Clinic,7.8915,36.1171
Oromiya,Sertidenku Clinic,Clinic,9.1936,38.1293
Oromiya,Seru Clinic 1,Clinic,7.7249,40.1829
Oromiya,Seru Clinic 2,Clinic,7.6645,40.216
Oromiya,Seru Health Centre,Health Centre,7.6749,40.1887
Oromiya,Seta Clinic,Clinic,7.9208,36.1822
Oromiya,Setema Kecha Clinic,Clinic,8.0323,36.3359
Oromiya,Setewa Clinic,Clinic,8.4842,40.3592
Oromiya,Seyu Gudetu Clinic,Clinic,8.7333,37.2924
Oromiya,Shakiso Health Centre,Health Centre,5.9,39.1666
Oromiya,Shala Bila Clinic,Clinic,7.5498,38.557
Oromiya,Shala Chbeti Clinic,Clinic,7.8402,39.1382
Oromiya,Shambu Hospital East Wellega,Hospital,9.5759,37.1096
Oromiya,Shambu Hospital Horo Gudru,Hospital,9.5723,37.1063
Oromiya,Shankur Tereqo Health Post,Health Post,8.5464,38.1771
Oromiya,Shara Clinic,Clinic,6.1761,38.157
Oromiya,Shashamane Hospital,Hospital,7.2,38.6
Oromiya,Shashemen Health Centre,Health Centre,7.1902,38.5893
Oromiya,Shashemene General Hospital,General Hospital,7.2541,38.6534
Oromiya,Shashemene Town Clinic,Clinic,7.2173,38.599
Oromiya,Shashmene Hospital,Hospital,7.2555,38.6564
Oromiya,Shebe Clinic,Clinic,8.4487,36.4234
Oromiya,Shebe Health Centre,Health Centre,7.5032,36.5064
Oromiya,Shebel Fanita Clinic,Clinic,8.4687,34.5865
Oromiya,Shebel Fanita Clinic,Clinic,8.478,34.5843
Oromiya,Shedare Chefa Hospital,Hospital,8.3758,39.6865
Oromiya,Shedem Clinic,Clinic,6.8389,39.9661
Oromiya,Shemibeko Clinic,Clinic,9.0432,40.7947
Oromiya,Shenen Health Centre,Health Centre,8.7223,37.4766
Oromiya,Shenen Selase Clinic,Clinic,8.3093,39.1853
Oromiya,Sheni Chemere Clinic,Clinic,8.076,36.3549
Oromiya,Sheno Health Centre,Health Centre,9.3199,39.2749
Oromiya,Sherkanoketa Clinic,Clinic,7.184,38.1367
Oromiya,Shewa Ber Clinic,Clinic,3.5533,39.034
Oromiya,Shewede Aonagore Health Centre,Health Centre,7.234,40.2895
Oromiya,Shino Health Centre,Health Centre,9.3083,38.2742
Oromiya,Shmbo Badoda Clinic,Clinic,9.5554,34.5663
Oromiya,Shukute Health Centre,Health Centre,9.3767,38.0264
Oromiya,Shukutekobla Clinic,Clinic,9.3864,38.0236
Oromiya,Shuniko Clinic,Clinic,8.5373,41.1167
Oromiya,Shura Likitu Clinic,Clinic,9.3817,34.7049
Oromiya,Siba Serti Clinic,Clinic,9.3479,38.9972
Oromiya,Siba Serti Clinic,Clinic,9.3513,39.0027
Oromiya,Sibabadhosi Clinic,Clinic,8.8031,35.8669
Oromiya,Sibbo Health Centre,Health Centre,8.25,35.2166
Oromiya,Sibilu Clinic,Clinic,9.4278,42.108
Oromiya,Sibonogo Clinic,Clinic,8.4581,36.0025
Oromiya,Sibu Sire Clinic 1,Clinic,9.3433,36.749
Oromiya,Sibu Sire Clinic 2,Clinic,9.0374,36.7266
Oromiya,Sibu Sire Clinic 3,Clinic,9.0399,36.7218
Oromiya,Sibu Sire Clinic 4,Clinic,9.1715,36.814
Oromiya,Sibu Sire Clinic 5,Clinic,9.1795,36.8848
Oromiya,Sibu Sire Clinic 6,Clinic,9.1849,36.8841
Oromiya,Sibu Sire Clinic 7,Clinic,9.0097,36.9332
Oromiya,Sibu Sire Clinic 8,Clinic,9.0364,36.8178
Oromiya,Sidan Clinic,Clinic,9.9011,36.9449
Oromiya,Sigmo Health Centre,Health Centre,7.9029,36.0927
Oromiya,Silimi Clinic,Clinic,9.8848,38.7221
Oromiya,Silkamba Health Centre,Health Centre,8.5353,37.4341
Oromiya,Siltana Health Centre,Health Centre,7.4,39.4
Oromiya,Sinana Irsha Limat Clinic,Clinic,7.0512,40.2908
Oromiya,Siraro Bilencha Clinic,Clinic,7.0887,38.1998
Oromiya,Sirdosach Clinic,Clinic,8.5778,35.9292
Oromiya,Sirdosach Clinic,Clinic,8.5803,35.9252
Oromiya,Sire Health Centre,Health Centre,9.0252,36.8683
Oromiya,Sire Robi Health Centre,Health Centre,8.5666,39.35
Oromiya,Sire Sado Clinic,Clinic,8.7839,40.3599
Oromiya,Soda Clinic,Clinic,4.1941,38.3917
Oromiya,Sodo Health Post,Health Post,8.5805,35.8109
Oromiya,Sodu Clinic,Clinic,9.4106,41.8699
Oromiya,Sodu Health Post,Health Post,9.396,41.8571
Oromiya,Sof Umer Clinic,Clinic,6.8661,40.8051
Oromiya,Sojo Legarabato Clinic,Clinic,9.3774,39.2505
Oromiya,Sokora Diriba Clinic,Clinic,5.6151,39.2822
Oromiya,Solako Clinic,Clinic,8.0513,36.2652
Oromiya,Sole Chefa Clinic,Clinic,7.7015,39.4964
Oromiya,Soleferekasa Health Post,Health Post,7.6567,39.4818
Oromiya,Sollamo Health Centre,Health Centre,6.0743,38.5923
Oromiya,Sombo Doru Clinic,Clinic,7.5523,36.6278
Oromiya,Somesakombolcha Clinic,Clinic,9.109,39.2964
Oromiya,Sotelo Clinic,Clinic,9.0205,35.7349
Oromiya,Sotelo Clinic,Clinic,9.0351,35.7351
Oromiya,Sotolo Jimate Clinic,Clinic,8.5102,36.1989
Oromiya,Soyama Suro Clinic,Clinic,5.5575,38.0194
Oromiya,St Lukas Catholic Hospital,Hospital,8.5407,37.9732
Oromiya,Suba Kela Clinic,Clinic,7.8443,36.0093
Oromiya,Sude Clinic 1,Clinic,8.163,39.7118
Oromiya,Sude Clinic 2,Clinic,8.0309,39.6861
Oromiya,Sude Clinic 3,Clinic,8.0383,39.6886
Oromiya,Sude Clinic 4,Clinic,8.007,39.8546
Oromiya,Sude Clinic 5,Clinic,7.9197,39.8989
Oromiya,Sude Clinic 6,Clinic,7.9489,39.9784
Oromiya,Sude Clinic 7,Clinic,7.8779,39.7895
Oromiya,Sude Ujaka Clinic,Clinic,9.2376,35.7455
Oromiya,Suntu Irshalimat Clinic,Clinic,8.0725,36.9419
Oromiya,Suphe Health Centre,Health Centre,8.5222,35.6631
Oromiya,Suro Kodusa Clinic,Clinic,7.8562,38.5896
Oromiya,Surupa Clinic,Clinic,5.1298,38.3028
Oromiya,Surupa Health Post,Health Post,5.1301,38.3016
Oromiya,Tabotana Mehamede Clinic,Clinic,9.4136,39.1239
Oromiya,Tefe Health Post,Health Post,8.2931,41.0555
Oromiya,Teluba Fechasa Clinic,Clinic,9.4336,34.4615
Oromiya,Temeje Clinic,Clinic,8.6648,35.4109
Oromiya,Temela Ersha Limat Clinic,Clinic,7.1369,39.252
Oromiya,Terbe Guduba Clinic,Clinic,5.9293,38.6987
Oromiya,Tere Giyorgis Health Post,Health Post,9.6677,38.7625
Oromiya,Teritira Clinic,Clinic,8.8973,41.61
Oromiya,Tero Clinic,Clinic,8.2124,39.1089
Oromiya,Teso Clinic,Clinic,3.6779,38.5618
Oromiya,Tesosedecha Clinic,Clinic,7.9446,36.7123
Oromiya,Teyife Clinic,Clinic,8.9999,40.7309
Oromiya,Ticho Health Centre,Health Centre,7.811,39.5195
Oromiya,Tioyu Clinic,Clinic,7.8725,37.2977
Oromiya,Tobitu Tuta Clinic,Clinic,5.9635,38.6075
Oromiya,Tobo Kinfi Kerbato Clinic,Clinic,9.2847,34.5887
Oromiya,Toga Military Camp Clinic,Clinic,7.1459,38.4959
Oromiya,Toga Weransa Clinic,Clinic,7.1574,38.5233
Oromiya,Togogetema Clinic,Clinic,8.2669,36.5491
Oromiya,Tokeleman Clinic,Clinic,8.8608,37.6318
Oromiya,Tokoma Alshaya Clinic,Clinic,9.6631,37.1505
Oromiya,Tokuma Bilisumu Clinic,Clinic,8.8033,41.3136
Oromiya,Tokuma Bilisumu Clinic,Clinic,8.9223,41.3216
Oromiya,Tokuma Biya Clinic,Clinic,9.3792,37.3912
Oromiya,Tokumaaire Clinic,Clinic,9.0193,41.8973
Oromiya,Tole Clinic,Clinic,9.0558,36.1049
Oromiya,Toli Beyem Clinic,Clinic,7.6204,37.1388
Oromiya,Toli Kerisu Clinic,Clinic,7.7501,36.9916
Oromiya,Tolikorase Clinic,Clinic,8.3006,35.0707
Oromiya,Tomibe Danga Clinic,Clinic,10.0533,37.0238
Oromiya,Tore Health Centre,Health Centre,5.9412,38.1541
Oromiya,Tsadim Clinic,Clinic,5.0427,38.1667
Oromiya,Tsadim Clinic,Clinic,5.0437,38.1653
Oromiya,Tsarito Health Post,Health Post,4.7857,38.1842
Oromiya,Tuji Gebisa Clinic,Clinic,9.4286,42.0004
Oromiya,Tuji Gebisa Clinic,Clinic,9.43,42.0215
Oromiya,Tuka Clinic,Clinic,3.6153,38.8729
Oromiya,Tuka Clinic,Clinic,3.6262,38.8693
Oromiya,Tullu Milki Health Centre,Health Centre,9.9,38.35
Oromiya,Tulu Alewaniso Clinic,Clinic,7.0273,39.1813
Oromiya,Tulu Mute Clinic,Clinic,8.3675,36.2089
Oromiya,Tulu Wayu Health Centre,Health Centre,9.6057,36.9266
Oromiya,Tulubolo Hospital,Hospital,8.6666,38.2166
Oromiya,Tulugodo Clinic,Clinic,8.9977,35.0134
Oromiya,Tuluhoro Clinic,Clinic,9.0957,42.3066
Oromiya,Tuqagodeti Clinic,Clinic,8.4872,38.4909
Oromiya,Turo Bedenota Clinic,Clinic,8.7765,39.8269
Oromiya,Turo Mideda Clinic,Clinic,6.297,38.5566
Oromiya,Turre Wetera Elemo Clinic,Clinic,7.2206,38.7096
Oromiya,Tututi Clinic,Clinic,8.8765,39.7764
Oromiya,Ukaro Clinic,Clinic,8.3735,35.5734
Oromiya,Ulaga Melka Aba Clinic,Clinic,8.399,39.3896
Oromiya,Ulagora Clinic,Clinic,9.397,38.3324
Oromiya,Umer Kule Clinic,Clinic,9.1605,42.0192
Oromiya,Unike Clinic,Clinic,8.3793,40.1725
Oromiya,Unita Meko Clinic,Clinic,8.6771,36.0311
Oromiya,Urigo Clinic,Clinic,8.4626,41.5721
Oromiya,Waba Eba Clinic,Clinic,8.4545,34.6297
Oromiya,Wabe Burikitu Clinic,Clinic,7.0487,39.261
Oromiya,Wabeko Clinic,Clinic,8.6724,35.5236
Oromiya,Wachele Clinic,Clinic,4.5449,39.0686
Oromiya,Wachele Clinic,Clinic,4.5455,39.0588
Oromiya,Wachu Lemay Clinic,Clinic,9.0934,40.9055
Oromiya,Wadagomsa Health Post,Health Post,7.849,39.5286
Oromiya,Wadera Health Centre,Health Centre,5.7898,39.3152
